track_name,artist_name,album_name,duration_ms,popularity
Song_0007022,The Weeknd,Midnights,223631,69
Song_0007023,Ed Sheeran,When We All Fall Asleep,194025,84
Song_0007024,Dua Lipa,Midnights,244136,22
Song_0007025,Billie Eilish,Justice,167336,97
Song_0007026,The Weeknd,When We All Fall Asleep,251270,100
Song_0007027,Dua Lipa,After Hours,288602,61
Song_0007028,Adele,Justice,120070,44
Song_0007029,Justin Bieber,When We All Fall Asleep,319748,98
Song_0007030,Dua Lipa,Future Nostalgia,140195,88
Song_0007031,Drake,25,285936,90
Song_0007032,The Weeknd,Divide,163703,11
Song_0007033,Imagine Dragons,When We All Fall Asleep,141704,7
Song_0007034,Imagine Dragons,Midnights,304827,48
Song_0007035,Taylor Swift,After Hours,291974,88
Song_0007036,Dua Lipa,Evolve,176921,68
Song_0007037,Billie Eilish,When We All Fall Asleep,259954,51
Song_0007038,Rihanna,Scorpion,223665,72
Song_0007039,Justin Bieber,Future Nostalgia,252447,10
Song_0007040,Billie Eilish,After Hours,228658,54
Song_0007041,Rihanna,After Hours,241764,87
Song_0007042,Adele,Evolve,261927,24
Song_0007043,Justin Bieber,Evolve,143707,22
Song_0007044,Imagine Dragons,Midnights,272762,23
Song_0007045,Drake,Divide,306906,37
Song_0007046,Rihanna,Divide,248051,50
Song_0007047,Taylor Swift,Scorpion,138976,36
Song_0007048,Taylor Swift,Divide,167073,53
Song_0007049,Justin Bieber,Future Nostalgia,242750,81
Song_0007050,Imagine Dragons,When We All Fall Asleep,144615,67
Song_0007051,Billie Eilish,When We All Fall Asleep,274541,100
Song_0007052,Justin Bieber,Scorpion,234699,58
Song_0007053,Adele,Scorpion,281864,49
Song_0007054,Ed Sheeran,Anti,145334,49
Song_0007055,Taylor Swift,Scorpion,316882,14
Song_0007056,Drake,Future Nostalgia,181081,89
Song_0007057,Imagine Dragons,After Hours,146057,78
Song_0007058,Adele,Anti,142272,70
Song_0007059,The Weeknd,Justice,314619,53
Song_0007060,Ed Sheeran,Evolve,316235,84
Song_0007061,Adele,Midnights,285087,11
Song_0007062,Ed Sheeran,Anti,278586,43
Song_0007063,Adele,Evolve,246804,53
Song_0007064,Imagine Dragons,Evolve,300180,12
Song_0007065,Rihanna,Divide,242667,24
Song_0007066,Imagine Dragons,Midnights,157401,68
Song_0007067,Billie Eilish,Divide,218981,59
Song_0007068,Adele,When We All Fall Asleep,268701,5
Song_0007069,Adele,Scorpion,312408,80
Song_0007070,Imagine Dragons,When We All Fall Asleep,190343,91
Song_0007071,Billie Eilish,When We All Fall Asleep,127837,6
Song_0007072,Dua Lipa,Anti,269506,80
Song_0007073,Billie Eilish,Future Nostalgia,144168,69
Song_0007074,Ed Sheeran,Justice,193673,9
Song_0007075,Justin Bieber,Divide,138093,51
Song_0007076,Rihanna,Evolve,120339,13
Song_0007077,The Weeknd,Justice,219338,16
Song_0007078,Justin Bieber,Scorpion,156644,20
Song_0007079,Adele,Divide,230856,25
Song_0007080,Billie Eilish,25,226923,19
Song_0007081,Billie Eilish,Scorpion,128935,66
Song_0007082,Ed Sheeran,After Hours,294092,93
Song_0007083,Taylor Swift,Anti,261914,35
Song_0007084,The Weeknd,25,309629,61
Song_0007085,Taylor Swift,Midnights,266229,27
Song_0007086,Rihanna,Evolve,306248,41
Song_0007087,Justin Bieber,Future Nostalgia,301448,83
Song_0007088,Imagine Dragons,Midnights,202363,58
Song_0007089,Ed Sheeran,25,308014,14
Song_0007090,The Weeknd,When We All Fall Asleep,289728,92
Song_0007091,Rihanna,Future Nostalgia,310026,53
Song_0007092,Dua Lipa,Scorpion,134556,55
Song_0007093,Justin Bieber,Justice,283969,50
Song_0007094,Rihanna,Justice,271917,98
Song_0007095,Dua Lipa,After Hours,313828,45
Song_0007096,Justin Bieber,Justice,171802,99
Song_0007097,Imagine Dragons,Justice,177705,88
Song_0007098,Justin Bieber,After Hours,130365,18
Song_0007099,Rihanna,Anti,136999,95
Song_0007100,Billie Eilish,Evolve,266071,8
Song_0007101,Adele,Anti,125841,62
Song_0007102,Justin Bieber,Anti,176675,54
Song_0007103,Dua Lipa,When We All Fall Asleep,194303,25
Song_0007104,The Weeknd,After Hours,216853,8
Song_0007105,Ed Sheeran,Scorpion,293582,5
Song_0007106,The Weeknd,25,213939,87
Song_0007107,Imagine Dragons,Scorpion,278980,11
Song_0007108,Rihanna,Justice,240358,5
Song_0007109,Adele,25,137409,48
Song_0007110,Dua Lipa,Justice,170195,53
Song_0007111,Dua Lipa,Scorpion,266543,8
Song_0007112,Ed Sheeran,Divide,258664,13
Song_0007113,Rihanna,25,292998,80
Song_0007114,Adele,Justice,180627,53
Song_0007115,The Weeknd,Future Nostalgia,246899,52
Song_0007116,Billie Eilish,Midnights,194594,20
Song_0007117,Adele,Scorpion,309030,87
Song_0007118,Billie Eilish,Anti,221590,83
Song_0007119,The Weeknd,Future Nostalgia,176058,13
Song_0007120,Taylor Swift,Midnights,127234,28
Song_0007121,Rihanna,When We All Fall Asleep,277743,20
Song_0007122,Ed Sheeran,Evolve,315835,42
Song_0007123,Justin Bieber,Anti,279415,7
Song_0007124,Dua Lipa,Scorpion,231837,98
Song_0007125,Billie Eilish,Divide,138522,31
Song_0007126,Justin Bieber,Evolve,275894,21
Song_0007127,The Weeknd,Justice,280618,70
Song_0007128,The Weeknd,When We All Fall Asleep,299259,26
Song_0007129,Ed Sheeran,25,137337,99
Song_0007130,Drake,25,243255,44
Song_0007131,Justin Bieber,Justice,260962,52
Song_0007132,Justin Bieber,Scorpion,232812,64
Song_0007133,Rihanna,Anti,132999,64
Song_0007134,Imagine Dragons,Scorpion,269527,57
Song_0007135,Justin Bieber,After Hours,228059,4
Song_0007136,Adele,Scorpion,243307,87
Song_0007137,Ed Sheeran,Midnights,129439,43
Song_0007138,Imagine Dragons,Midnights,169194,82
Song_0007139,Imagine Dragons,Evolve,300465,53
Song_0007140,Drake,Divide,162367,86
Song_0007141,Taylor Swift,After Hours,126784,11
Song_0007142,The Weeknd,Evolve,285558,70
Song_0007143,Billie Eilish,Evolve,234861,95
Song_0007144,Adele,Midnights,301790,18
Song_0007145,Ed Sheeran,Midnights,157896,32
Song_0007146,Rihanna,Divide,181244,27
Song_0007147,Imagine Dragons,Divide,217598,30
Song_0007148,Drake,Scorpion,305019,52
Song_0007149,The Weeknd,Midnights,316336,39
Song_0007150,Justin Bieber,25,299564,8
Song_0007151,Ed Sheeran,Anti,161256,92
Song_0007152,Justin Bieber,When We All Fall Asleep,247036,93
Song_0007153,Rihanna,Scorpion,302149,22
Song_0007154,Drake,Divide,141955,55
Song_0007155,Taylor Swift,Midnights,242862,60
Song_0007156,Dua Lipa,Divide,239017,8
Song_0007157,Adele,25,146820,69
Song_0007158,Justin Bieber,25,312425,92
Song_0007159,Billie Eilish,25,286025,50
Song_0007160,The Weeknd,Evolve,255385,53
Song_0007161,The Weeknd,Evolve,124186,80
Song_0007162,Justin Bieber,25,185481,22
Song_0007163,The Weeknd,Divide,234146,41
Song_0007164,Taylor Swift,Midnights,263616,38
Song_0007165,Rihanna,Evolve,207479,55
Song_0007166,Taylor Swift,25,317983,78
Song_0007167,Drake,After Hours,265937,85
Song_0007168,Drake,When We All Fall Asleep,154659,44
Song_0007169,Dua Lipa,25,207776,24
Song_0007170,Billie Eilish,25,172107,10
Song_0007171,Taylor Swift,When We All Fall Asleep,297578,6
Song_0007172,Taylor Swift,After Hours,123975,80
Song_0007173,Adele,Scorpion,149821,42
Song_0007174,Adele,Justice,272703,8
Song_0007175,Adele,Midnights,199833,41
Song_0007176,Ed Sheeran,Midnights,310891,27
Song_0007177,Taylor Swift,Divide,182149,8
Song_0007178,Rihanna,Anti,257730,65
Song_0007179,Drake,When We All Fall Asleep,270861,15
Song_0007180,Rihanna,Evolve,190488,25
Song_0007181,Adele,Midnights,313210,22
Song_0007182,Imagine Dragons,Scorpion,136827,18
Song_0007183,Imagine Dragons,When We All Fall Asleep,138000,99
Song_0007184,Imagine Dragons,Divide,146961,94
Song_0007185,Dua Lipa,Evolve,313838,23
Song_0007186,Taylor Swift,25,227291,99
Song_0007187,Drake,Future Nostalgia,170004,19
Song_0007188,Justin Bieber,Evolve,198854,71
Song_0007189,Billie Eilish,Scorpion,245116,7
Song_0007190,Imagine Dragons,Justice,216371,91
Song_0007191,Dua Lipa,25,206838,92
Song_0007192,Imagine Dragons,Justice,237305,73
Song_0007193,Taylor Swift,After Hours,302589,42
Song_0007194,Imagine Dragons,Divide,257765,67
Song_0007195,Justin Bieber,Divide,220492,64
Song_0007196,Billie Eilish,When We All Fall Asleep,250367,31
Song_0007197,Billie Eilish,Scorpion,154697,15
Song_0007198,Drake,Scorpion,298747,62
Song_0007199,Taylor Swift,Evolve,130094,21
Song_0007200,Billie Eilish,Evolve,145879,82
Song_0007201,Ed Sheeran,Future Nostalgia,122515,44
Song_0007202,Billie Eilish,Justice,161007,35
Song_0007203,Imagine Dragons,When We All Fall Asleep,195319,58
Song_0007204,Imagine Dragons,25,269240,5
Song_0007205,Rihanna,Scorpion,307744,13
Song_0007206,Adele,Midnights,213708,82
Song_0007207,Ed Sheeran,Midnights,204656,64
Song_0007208,Taylor Swift,When We All Fall Asleep,144590,74
Song_0007209,Adele,After Hours,174986,84
Song_0007210,Justin Bieber,After Hours,129557,58
Song_0007211,Taylor Swift,When We All Fall Asleep,296259,57
Song_0007212,Adele,Future Nostalgia,168516,91
Song_0007213,Dua Lipa,Scorpion,281976,23
Song_0007214,Drake,Midnights,301591,1
Song_0007215,Taylor Swift,Divide,145562,90
Song_0007216,Dua Lipa,Divide,298151,88
Song_0007217,The Weeknd,Divide,256036,19
Song_0007218,Dua Lipa,Justice,164654,28
Song_0007219,Taylor Swift,Future Nostalgia,165094,2
Song_0007220,Billie Eilish,Divide,237435,47
Song_0007221,Rihanna,Evolve,207172,30
Song_0007222,Ed Sheeran,When We All Fall Asleep,312268,37
Song_0007223,Taylor Swift,25,319386,39
Song_0007224,The Weeknd,Anti,229524,33
Song_0007225,The Weeknd,Justice,295511,55
Song_0007226,Adele,After Hours,125157,93
Song_0007227,Adele,Future Nostalgia,170457,37
Song_0007228,Billie Eilish,Justice,209028,39
Song_0007229,Rihanna,Future Nostalgia,170216,24
Song_0007230,Dua Lipa,When We All Fall Asleep,208590,54
Song_0007231,Justin Bieber,Midnights,138102,48
Song_0007232,Imagine Dragons,When We All Fall Asleep,141692,97
Song_0007233,Billie Eilish,Evolve,120691,40
Song_0007234,Billie Eilish,Midnights,243895,65
Song_0007235,Imagine Dragons,Scorpion,175979,27
Song_0007236,Drake,25,145482,98
Song_0007237,Drake,Anti,300240,84
Song_0007238,Imagine Dragons,Scorpion,196621,35
Song_0007239,Billie Eilish,Justice,183948,57
Song_0007240,Drake,Anti,296962,20
Song_0007241,Drake,Future Nostalgia,175340,42
Song_0007242,Taylor Swift,Evolve,215904,61
Song_0007243,Billie Eilish,25,262072,6
Song_0007244,Drake,Evolve,161134,18
Song_0007245,Adele,Scorpion,223996,53
Song_0007246,Adele,Midnights,306977,65
Song_0007247,Taylor Swift,Justice,121728,25
Song_0007248,Billie Eilish,Future Nostalgia,186175,98
Song_0007249,Imagine Dragons,Midnights,180428,40
Song_0007250,Imagine Dragons,Future Nostalgia,305653,9
Song_0007251,Dua Lipa,Evolve,244004,100
Song_0007252,Taylor Swift,After Hours,196441,59
Song_0007253,Justin Bieber,Divide,284212,7
Song_0007254,Rihanna,Scorpion,210824,82
Song_0007255,The Weeknd,After Hours,213697,95
Song_0007256,The Weeknd,Scorpion,286772,43
Song_0007257,Imagine Dragons,After Hours,316163,92
Song_0007258,Adele,25,226982,44
Song_0007259,The Weeknd,Future Nostalgia,124231,29
Song_0007260,Adele,Divide,293118,13
Song_0007261,Dua Lipa,When We All Fall Asleep,150705,85
Song_0007262,Taylor Swift,Scorpion,135007,85
Song_0007263,Ed Sheeran,Divide,152860,89
Song_0007264,Dua Lipa,Justice,152118,75
Song_0007265,The Weeknd,When We All Fall Asleep,260955,26
Song_0007266,Billie Eilish,When We All Fall Asleep,151416,58
Song_0007267,The Weeknd,Scorpion,257779,98
Song_0007268,Taylor Swift,Evolve,158143,23
Song_0007269,Drake,After Hours,305297,28
Song_0007270,The Weeknd,25,178346,10
Song_0007271,Imagine Dragons,After Hours,296679,89
Song_0007272,Justin Bieber,When We All Fall Asleep,271344,47
Song_0007273,Imagine Dragons,When We All Fall Asleep,284056,12
Song_0007274,Adele,Divide,257766,46
Song_0007275,Dua Lipa,Future Nostalgia,136952,7
Song_0007276,Taylor Swift,Evolve,126995,6
Song_0007277,Justin Bieber,25,318019,27
Song_0007278,Taylor Swift,Justice,213326,54
Song_0007279,Billie Eilish,Midnights,227299,23
Song_0007280,Billie Eilish,Midnights,270874,63
Song_0007281,Ed Sheeran,25,211976,53
Song_0007282,Taylor Swift,Evolve,301226,64
Song_0007283,Justin Bieber,Midnights,301523,9
Song_0007284,Imagine Dragons,Midnights,221367,67
Song_0007285,Taylor Swift,Justice,187887,8
Song_0007286,Billie Eilish,After Hours,196981,16
Song_0007287,Dua Lipa,25,247993,16
Song_0007288,Imagine Dragons,Anti,133083,24
Song_0007289,Billie Eilish,When We All Fall Asleep,133387,58
Song_0007290,The Weeknd,Scorpion,137036,57
Song_0007291,Taylor Swift,Justice,319624,29
Song_0007292,Taylor Swift,Scorpion,187608,28
Song_0007293,The Weeknd,25,164828,68
Song_0007294,Ed Sheeran,25,317108,85
Song_0007295,Billie Eilish,Future Nostalgia,122936,20
Song_0007296,Adele,25,278235,65
Song_0007297,Imagine Dragons,When We All Fall Asleep,121373,98
Song_0007298,Adele,Future Nostalgia,245934,21
Song_0007299,Drake,Justice,298019,6
Song_0007300,Drake,When We All Fall Asleep,273189,18
Song_0007301,The Weeknd,Divide,239514,85
Song_0007302,Ed Sheeran,Justice,296234,7
Song_0007303,Adele,After Hours,158356,63
Song_0007304,Drake,Divide,258126,29
Song_0007305,Billie Eilish,Evolve,257769,59
Song_0007306,Billie Eilish,Midnights,316600,70
Song_0007307,Adele,Midnights,264984,21
Song_0007308,Drake,When We All Fall Asleep,213921,87
Song_0007309,Ed Sheeran,Scorpion,169542,49
Song_0007310,The Weeknd,Future Nostalgia,248158,15
Song_0007311,Ed Sheeran,Midnights,261385,15
Song_0007312,Ed Sheeran,Evolve,216280,20
Song_0007313,Dua Lipa,Scorpion,262895,24
Song_0007314,Adele,When We All Fall Asleep,219123,86
Song_0007315,Ed Sheeran,Future Nostalgia,256869,23
Song_0007316,Taylor Swift,Scorpion,229419,81
Song_0007317,Imagine Dragons,Evolve,238358,56
Song_0007318,Billie Eilish,Midnights,311685,20
Song_0007319,The Weeknd,Divide,287604,76
Song_0007320,Ed Sheeran,Anti,166905,85
Song_0007321,Imagine Dragons,Divide,271688,36
Song_0007322,Billie Eilish,Evolve,185714,45
Song_0007323,Billie Eilish,Midnights,166555,23
Song_0007324,The Weeknd,Evolve,143266,38
Song_0007325,Ed Sheeran,25,225411,3
Song_0007326,Adele,Justice,174603,33
Song_0007327,Justin Bieber,When We All Fall Asleep,221453,5
Song_0007328,Taylor Swift,25,169947,24
Song_0007329,Justin Bieber,Midnights,269184,65
Song_0007330,Adele,When We All Fall Asleep,127573,84
Song_0007331,The Weeknd,Justice,139101,92
Song_0007332,The Weeknd,When We All Fall Asleep,139236,78
Song_0007333,Justin Bieber,Anti,272863,63
Song_0007334,Taylor Swift,Future Nostalgia,128680,100
Song_0007335,Adele,After Hours,227664,86
Song_0007336,Billie Eilish,Scorpion,241943,42
Song_0007337,Taylor Swift,Future Nostalgia,316666,36
Song_0007338,Dua Lipa,Future Nostalgia,251056,19
Song_0007339,Dua Lipa,After Hours,216897,61
Song_0007340,Adele,After Hours,214146,56
Song_0007341,Drake,Scorpion,243322,68
Song_0007342,The Weeknd,When We All Fall Asleep,123735,42
Song_0007343,Adele,After Hours,246636,84
Song_0007344,Billie Eilish,Divide,166327,43
Song_0007345,Ed Sheeran,When We All Fall Asleep,263030,64
Song_0007346,Ed Sheeran,25,308622,89
Song_0007347,Justin Bieber,Evolve,168184,10
Song_0007348,Rihanna,Evolve,235148,66
Song_0007349,Drake,Anti,301334,46
Song_0007350,Rihanna,Divide,160980,91
Song_0007351,Dua Lipa,Divide,220091,33
Song_0007352,Ed Sheeran,Evolve,310673,89
Song_0007353,Drake,Future Nostalgia,307435,49
Song_0007354,Taylor Swift,Justice,126285,63
Song_0007355,Drake,Anti,178891,61
Song_0007356,Billie Eilish,When We All Fall Asleep,284715,80
Song_0007357,Drake,Scorpion,133067,92
Song_0007358,Justin Bieber,25,156093,24
Song_0007359,Adele,Divide,123076,79
Song_0007360,Adele,25,196502,18
Song_0007361,Drake,Scorpion,195093,46
Song_0007362,Dua Lipa,After Hours,200976,82
Song_0007363,Rihanna,Scorpion,166652,99
Song_0007364,Adele,Justice,263607,26
Song_0007365,Justin Bieber,After Hours,154617,91
Song_0007366,Adele,25,225365,72
Song_0007367,Rihanna,Anti,178290,34
Song_0007368,Billie Eilish,Justice,304371,55
Song_0007369,Dua Lipa,Scorpion,260469,1
Song_0007370,Dua Lipa,Anti,313052,38
Song_0007371,Drake,Future Nostalgia,183807,27
Song_0007372,Justin Bieber,Anti,273319,68
Song_0007373,Ed Sheeran,25,268191,2
Song_0007374,Adele,Midnights,231146,17
Song_0007375,Adele,Anti,274829,87
Song_0007376,Billie Eilish,Justice,261398,82
Song_0007377,Billie Eilish,Divide,147855,97
Song_0007378,The Weeknd,Evolve,237541,94
Song_0007379,Justin Bieber,Anti,177772,71
Song_0007380,Drake,25,137121,96
Song_0007381,Ed Sheeran,Anti,122436,74
Song_0007382,The Weeknd,Evolve,234948,36
Song_0007383,Rihanna,Anti,290213,24
Song_0007384,The Weeknd,Future Nostalgia,201287,32
Song_0007385,Justin Bieber,Scorpion,164381,73
Song_0007386,Rihanna,Divide,244871,48
Song_0007387,Billie Eilish,Justice,310382,13
Song_0007388,The Weeknd,Evolve,280023,96
Song_0007389,Adele,Divide,251228,75
Song_0007390,Justin Bieber,Evolve,247915,43
Song_0007391,Adele,When We All Fall Asleep,300647,64
Song_0007392,Taylor Swift,Evolve,207117,13
Song_0007393,Rihanna,Divide,240444,47
Song_0007394,Ed Sheeran,After Hours,266124,34
Song_0007395,Ed Sheeran,After Hours,227471,42
Song_0007396,Imagine Dragons,Divide,244228,98
Song_0007397,Dua Lipa,Divide,138227,8
Song_0007398,The Weeknd,After Hours,125800,36
Song_0007399,Billie Eilish,25,242104,34
Song_0007400,Rihanna,When We All Fall Asleep,245755,65
Song_0007401,Taylor Swift,Scorpion,251153,83
Song_0007402,Rihanna,Midnights,264352,16
Song_0007403,Imagine Dragons,Justice,123727,75
Song_0007404,Rihanna,Future Nostalgia,205065,28
Song_0007405,Ed Sheeran,After Hours,219594,78
Song_0007406,Adele,Anti,137384,45
Song_0007407,Adele,Future Nostalgia,270247,40
Song_0007408,Rihanna,Midnights,302304,52
Song_0007409,Ed Sheeran,Anti,157626,88
Song_0007410,Adele,When We All Fall Asleep,134746,66
Song_0007411,Dua Lipa,Scorpion,233122,21
Song_0007412,Dua Lipa,After Hours,164921,89
Song_0007413,Justin Bieber,Future Nostalgia,251360,81
Song_0007414,Drake,Anti,296642,2
Song_0007415,Rihanna,25,124772,86
Song_0007416,Adele,Justice,226135,72
Song_0007417,Drake,Future Nostalgia,133209,4
Song_0007418,Justin Bieber,25,260540,26
Song_0007419,Ed Sheeran,Anti,297187,94
Song_0007420,Justin Bieber,Future Nostalgia,203485,17
Song_0007421,Dua Lipa,After Hours,180623,36
Song_0007422,Imagine Dragons,Future Nostalgia,243323,70
Song_0007423,Justin Bieber,After Hours,206756,18
Song_0007424,Drake,Divide,226689,90
Song_0007425,Rihanna,After Hours,284689,100
Song_0007426,Adele,Midnights,130813,9
Song_0007427,Billie Eilish,After Hours,179154,88
Song_0007428,Taylor Swift,After Hours,315325,27
Song_0007429,Rihanna,After Hours,257294,52
Song_0007430,Dua Lipa,Evolve,149881,85
Song_0007431,Dua Lipa,Justice,274821,82
Song_0007432,Imagine Dragons,Justice,160637,71
Song_0007433,Justin Bieber,Anti,160441,82
Song_0007434,Justin Bieber,After Hours,177257,3
Song_0007435,Ed Sheeran,Anti,169723,85
Song_0007436,Dua Lipa,When We All Fall Asleep,181381,31
Song_0007437,Taylor Swift,Evolve,266596,55
Song_0007438,Billie Eilish,After Hours,272174,76
Song_0007439,Imagine Dragons,Scorpion,135207,61
Song_0007440,Imagine Dragons,Evolve,121995,77
Song_0007441,Drake,Midnights,186938,34
Song_0007442,The Weeknd,Divide,185734,49
Song_0007443,Ed Sheeran,Justice,187880,69
Song_0007444,Ed Sheeran,Midnights,166770,62
Song_0007445,Adele,Anti,216087,31
Song_0007446,The Weeknd,25,132781,42
Song_0007447,Dua Lipa,When We All Fall Asleep,296252,87
Song_0007448,Drake,Evolve,181001,72
Song_0007449,Imagine Dragons,Future Nostalgia,279201,9
Song_0007450,Justin Bieber,Anti,289314,98
Song_0007451,Justin Bieber,Future Nostalgia,318130,87
Song_0007452,The Weeknd,Scorpion,264159,27
Song_0007453,Justin Bieber,Scorpion,298884,48
Song_0007454,Rihanna,Divide,142374,34
Song_0007455,Justin Bieber,Scorpion,167341,77
Song_0007456,Rihanna,Evolve,185273,12
Song_0007457,Justin Bieber,When We All Fall Asleep,159076,30
Song_0007458,Adele,Scorpion,177079,85
Song_0007459,Drake,25,145308,76
Song_0007460,Taylor Swift,Justice,313682,71
Song_0007461,Imagine Dragons,Midnights,190660,74
Song_0007462,Ed Sheeran,Divide,193187,90
Song_0007463,Billie Eilish,After Hours,139159,53
Song_0007464,Billie Eilish,Justice,235067,82
Song_0007465,Billie Eilish,When We All Fall Asleep,199743,41
Song_0007466,The Weeknd,After Hours,139960,79
Song_0007467,Billie Eilish,After Hours,287022,87
Song_0007468,Dua Lipa,Justice,275413,18
Song_0007469,Drake,25,313553,22
Song_0007470,Dua Lipa,Midnights,278505,76
Song_0007471,Drake,Evolve,288083,33
Song_0007472,Justin Bieber,Justice,199897,40
Song_0007473,Ed Sheeran,Evolve,305284,62
Song_0007474,Billie Eilish,Future Nostalgia,202722,89
Song_0007475,Dua Lipa,Evolve,266262,62
Song_0007476,Dua Lipa,When We All Fall Asleep,272740,100
Song_0007477,Justin Bieber,Anti,294290,71
Song_0007478,Dua Lipa,25,262808,44
Song_0007479,Dua Lipa,After Hours,145276,77
Song_0007480,Dua Lipa,Justice,253196,57
Song_0007481,The Weeknd,Scorpion,231743,81
Song_0007482,Dua Lipa,When We All Fall Asleep,290393,19
Song_0007483,Justin Bieber,Anti,230607,12
Song_0007484,Justin Bieber,After Hours,137605,77
Song_0007485,Billie Eilish,25,239949,52
Song_0007486,Imagine Dragons,Future Nostalgia,268584,86
Song_0007487,Imagine Dragons,After Hours,201902,56
Song_0007488,The Weeknd,Scorpion,224578,50
Song_0007489,Ed Sheeran,Divide,174055,93
Song_0007490,Justin Bieber,Midnights,231293,12
Song_0007491,Ed Sheeran,When We All Fall Asleep,212109,95
Song_0007492,Justin Bieber,Divide,122855,23
Song_0007493,Billie Eilish,Divide,147131,20
Song_0007494,Imagine Dragons,Anti,270754,1
Song_0007495,Ed Sheeran,Anti,262812,32
Song_0007496,Ed Sheeran,Midnights,301287,87
Song_0007497,Taylor Swift,After Hours,198188,76
Song_0007498,The Weeknd,Future Nostalgia,314202,3
Song_0007499,Billie Eilish,25,149129,2
Song_0007500,Justin Bieber,When We All Fall Asleep,303484,68
Song_0007501,Rihanna,Future Nostalgia,303900,61
Song_0007502,Billie Eilish,Anti,238554,60
Song_0007503,Ed Sheeran,Scorpion,286380,21
Song_0007504,The Weeknd,After Hours,164900,5
Song_0007505,Rihanna,When We All Fall Asleep,162707,54
Song_0007506,Taylor Swift,Justice,126996,26
Song_0007507,Adele,Scorpion,235388,4
Song_0007508,Ed Sheeran,25,266358,14
Song_0007509,Imagine Dragons,Scorpion,211210,75
Song_0007510,Taylor Swift,When We All Fall Asleep,266161,91
Song_0007511,Justin Bieber,25,319220,95
Song_0007512,The Weeknd,Scorpion,148570,73
Song_0007513,The Weeknd,Future Nostalgia,197381,50
Song_0007514,Adele,Scorpion,293584,42
Song_0007515,Billie Eilish,Evolve,124239,42
Song_0007516,Imagine Dragons,When We All Fall Asleep,300661,30
Song_0007517,Justin Bieber,Justice,200126,33
Song_0007518,Billie Eilish,When We All Fall Asleep,224278,55
Song_0007519,Justin Bieber,When We All Fall Asleep,256447,99
Song_0007520,Taylor Swift,Anti,241174,12
Song_0007521,Ed Sheeran,Divide,216528,93
Song_0007522,Adele,Divide,217808,56
Song_0007523,The Weeknd,Justice,147645,32
Song_0007524,Justin Bieber,Future Nostalgia,263630,87
Song_0007525,Imagine Dragons,Justice,276319,61
Song_0007526,Billie Eilish,After Hours,219743,79
Song_0007527,Billie Eilish,Future Nostalgia,265471,28
Song_0007528,The Weeknd,Evolve,136406,95
Song_0007529,Drake,Future Nostalgia,172585,100
Song_0007530,Rihanna,Evolve,254794,50
Song_0007531,Imagine Dragons,Scorpion,242810,100
Song_0007532,Imagine Dragons,25,259112,65
Song_0007533,Billie Eilish,Evolve,142280,56
Song_0007534,Rihanna,Future Nostalgia,216268,63
Song_0007535,Drake,Divide,234754,72
Song_0007536,Ed Sheeran,After Hours,251897,19
Song_0007537,Rihanna,Justice,307812,97
Song_0007538,Billie Eilish,Justice,144745,10
Song_0007539,Billie Eilish,Future Nostalgia,244281,1
Song_0007540,Rihanna,After Hours,190160,8
Song_0007541,Justin Bieber,When We All Fall Asleep,154723,23
Song_0007542,The Weeknd,Justice,239872,31
Song_0007543,Drake,Scorpion,163792,93
Song_0007544,Billie Eilish,Evolve,247481,32
Song_0007545,The Weeknd,Midnights,203327,12
Song_0007546,Adele,Scorpion,241031,82
Song_0007547,Rihanna,Divide,212212,47
Song_0007548,Dua Lipa,Justice,249585,36
Song_0007549,Imagine Dragons,Scorpion,232823,69
Song_0007550,Drake,Scorpion,164004,48
Song_0007551,Dua Lipa,Scorpion,268262,86
Song_0007552,Imagine Dragons,Justice,180199,20
Song_0007553,Dua Lipa,Scorpion,224391,97
Song_0007554,The Weeknd,After Hours,172045,73
Song_0007555,Justin Bieber,Justice,306060,40
Song_0007556,Dua Lipa,25,294126,44
Song_0007557,Ed Sheeran,Midnights,179772,84
Song_0007558,The Weeknd,Midnights,306617,23
Song_0007559,Ed Sheeran,Scorpion,239943,38
Song_0007560,Rihanna,Divide,282180,77
Song_0007561,Drake,Divide,251679,3
Song_0007562,Drake,Scorpion,145772,2
Song_0007563,Ed Sheeran,Evolve,169294,85
Song_0007564,Dua Lipa,After Hours,275707,83
Song_0007565,Imagine Dragons,When We All Fall Asleep,207653,63
Song_0007566,Rihanna,25,155335,64
Song_0007567,Imagine Dragons,After Hours,221234,3
Song_0007568,Billie Eilish,Evolve,315954,15
Song_0007569,Dua Lipa,When We All Fall Asleep,181704,49
Song_0007570,Justin Bieber,Anti,227899,77
Song_0007571,Justin Bieber,Justice,291605,13
Song_0007572,Drake,Justice,227475,27
Song_0007573,Rihanna,25,121693,23
Song_0007574,Drake,Anti,162935,40
Song_0007575,Dua Lipa,Justice,286346,92
Song_0007576,Taylor Swift,Evolve,299876,22
Song_0007577,Adele,Future Nostalgia,170527,2
Song_0007578,Imagine Dragons,When We All Fall Asleep,182373,90
Song_0007579,Ed Sheeran,25,267973,6
Song_0007580,Billie Eilish,Evolve,196821,40
Song_0007581,The Weeknd,After Hours,267263,13
Song_0007582,Justin Bieber,Scorpion,283413,12
Song_0007583,The Weeknd,When We All Fall Asleep,290575,1
Song_0007584,Ed Sheeran,25,177773,65
Song_0007585,The Weeknd,25,167122,10
Song_0007586,Rihanna,Justice,133996,9
