track_name,artist_name,album_name,duration_ms,popularity
Song_0045916,Justin Bieber,25,214643,76
Song_0045917,Dua Lipa,Scorpion,319028,29
Song_0045918,Ed Sheeran,Future Nostalgia,212969,7
Song_0045919,Drake,Midnights,182991,38
Song_0045920,Dua Lipa,Evolve,260312,96
Song_0045921,Drake,Future Nostalgia,224003,88
Song_0045922,Adele,Evolve,140929,54
Song_0045923,Justin Bieber,Scorpion,298684,66
Song_0045924,The Weeknd,After Hours,296583,29
Song_0045925,Imagine Dragons,Evolve,265228,31
Song_0045926,Dua Lipa,Justice,174556,76
Song_0045927,Justin Bieber,Evolve,185046,55
Song_0045928,Imagine Dragons,Evolve,195196,53
Song_0045929,Taylor Swift,Scorpion,189778,63
Song_0045930,Taylor Swift,Justice,124682,90
Song_0045931,Justin Bieber,Midnights,236254,68
Song_0045932,The Weeknd,After Hours,273300,22
Song_0045933,Ed Sheeran,After Hours,130123,45
Song_0045934,Billie Eilish,Divide,131242,62
Song_0045935,Rihanna,Divide,290553,38
Song_0045936,Dua Lipa,Scorpion,289116,10
Song_0045937,Adele,After Hours,218058,70
Song_0045938,Drake,Justice,273142,93
Song_0045939,Dua Lipa,Future Nostalgia,140337,2
Song_0045940,Justin Bieber,Evolve,278385,10
Song_0045941,Ed Sheeran,Scorpion,201874,72
Song_0045942,Adele,Anti,175011,81
Song_0045943,Ed Sheeran,Justice,280711,1
Song_0045944,Adele,Evolve,132213,52
Song_0045945,Rihanna,When We All Fall Asleep,211400,99
Song_0045946,Drake,Evolve,163321,77
Song_0045947,Imagine Dragons,After Hours,199127,49
Song_0045948,Imagine Dragons,Divide,226111,20
Song_0045949,Imagine Dragons,Justice,132472,35
Song_0045950,Drake,Scorpion,134469,13
Song_0045951,Taylor Swift,Scorpion,248976,94
Song_0045952,Taylor Swift,Anti,192167,42
Song_0045953,Billie Eilish,Scorpion,194604,64
Song_0045954,Ed Sheeran,25,253704,97
Song_0045955,Justin Bieber,Future Nostalgia,201334,76
Song_0045956,Drake,Scorpion,141474,99
Song_0045957,Adele,Divide,256607,57
Song_0045958,Taylor Swift,Divide,136606,14
Song_0045959,Billie Eilish,Scorpion,245486,94
Song_0045960,The Weeknd,Justice,260951,81
Song_0045961,Adele,After Hours,134853,45
Song_0045962,Justin Bieber,Justice,273087,23
Song_0045963,Justin Bieber,Divide,128234,75
Song_0045964,Ed Sheeran,Anti,307255,94
Song_0045965,Ed Sheeran,After Hours,313468,51
Song_0045966,Justin Bieber,Evolve,211758,23
Song_0045967,Billie Eilish,Justice,180596,33
Song_0045968,Drake,Scorpion,131273,25
Song_0045969,Drake,25,203020,31
Song_0045970,Ed Sheeran,Anti,198082,77
Song_0045971,The Weeknd,Future Nostalgia,223775,58
Song_0045972,Billie Eilish,After Hours,195606,4
Song_0045973,Adele,After Hours,286342,6
Song_0045974,Drake,Future Nostalgia,134779,35
Song_0045975,Justin Bieber,Divide,157482,27
Song_0045976,Billie Eilish,When We All Fall Asleep,276317,29
Song_0045977,Ed Sheeran,Divide,285717,38
Song_0045978,Rihanna,Midnights,308650,4
Song_0045979,Taylor Swift,When We All Fall Asleep,293418,34
Song_0045980,Billie Eilish,Future Nostalgia,318739,33
Song_0045981,Dua Lipa,Scorpion,170430,32
Song_0045982,Imagine Dragons,Future Nostalgia,156339,31
Song_0045983,Rihanna,Future Nostalgia,151342,8
Song_0045984,Ed Sheeran,When We All Fall Asleep,241826,14
Song_0045985,Dua Lipa,Justice,123793,33
Song_0045986,Rihanna,25,175259,33
Song_0045987,Ed Sheeran,Scorpion,180031,93
Song_0045988,Justin Bieber,Midnights,285666,9
Song_0045989,Billie Eilish,Anti,198713,43
Song_0045990,Billie Eilish,Justice,255927,51
Song_0045991,Taylor Swift,Future Nostalgia,211827,3
Song_0045992,Justin Bieber,After Hours,312826,94
Song_0045993,Dua Lipa,Future Nostalgia,252833,78
Song_0045994,Taylor Swift,Midnights,310354,28
Song_0045995,Imagine Dragons,Anti,254293,75
Song_0045996,Billie Eilish,Divide,269088,26
Song_0045997,Taylor Swift,Divide,299599,13
Song_0045998,Justin Bieber,Justice,278875,98
Song_0045999,Adele,Anti,153000,17
Song_0046000,Drake,Future Nostalgia,120849,32
Song_0046001,Rihanna,Divide,176989,68
Song_0046002,The Weeknd,Future Nostalgia,236764,22
Song_0046003,Drake,Justice,263406,59
Song_0046004,The Weeknd,Evolve,185203,92
Song_0046005,Ed Sheeran,Scorpion,143176,68
Song_0046006,The Weeknd,25,140066,33
Song_0046007,Rihanna,25,126955,3
Song_0046008,Justin Bieber,25,129821,70
Song_0046009,The Weeknd,After Hours,185718,88
Song_0046010,Imagine Dragons,Midnights,294134,58
Song_0046011,Imagine Dragons,25,165803,35
Song_0046012,Imagine Dragons,After Hours,162926,24
Song_0046013,Dua Lipa,Evolve,120250,35
Song_0046014,Adele,Divide,188891,10
Song_0046015,Justin Bieber,25,296199,1
Song_0046016,Imagine Dragons,Divide,163977,32
Song_0046017,Ed Sheeran,Anti,231136,95
Song_0046018,Ed Sheeran,Justice,124000,56
Song_0046019,Ed Sheeran,Scorpion,306949,22
Song_0046020,Imagine Dragons,Scorpion,256160,35
Song_0046021,Billie Eilish,When We All Fall Asleep,132413,50
Song_0046022,The Weeknd,Justice,170533,82
Song_0046023,Adele,When We All Fall Asleep,207017,45
Song_0046024,Taylor Swift,Scorpion,125881,85
Song_0046025,Ed Sheeran,Justice,154854,8
Song_0046026,Justin Bieber,Evolve,153113,80
Song_0046027,Drake,When We All Fall Asleep,124199,53
Song_0046028,Dua Lipa,When We All Fall Asleep,233936,31
Song_0046029,Billie Eilish,When We All Fall Asleep,238890,4
Song_0046030,The Weeknd,After Hours,231222,68
Song_0046031,Dua Lipa,Divide,220970,19
Song_0046032,Rihanna,Midnights,268433,23
Song_0046033,Billie Eilish,25,298601,66
Song_0046034,Taylor Swift,Scorpion,302054,92
Song_0046035,Rihanna,Scorpion,158916,21
Song_0046036,Taylor Swift,After Hours,240716,86
Song_0046037,Taylor Swift,Divide,163687,92
Song_0046038,Imagine Dragons,Anti,218159,73
Song_0046039,Rihanna,After Hours,311880,7
Song_0046040,Imagine Dragons,Anti,131486,14
Song_0046041,Drake,25,185959,53
Song_0046042,Rihanna,After Hours,274982,92
Song_0046043,Ed Sheeran,Evolve,233713,77
Song_0046044,Dua Lipa,Scorpion,136933,61
Song_0046045,Rihanna,When We All Fall Asleep,204796,88
Song_0046046,Billie Eilish,25,190470,98
Song_0046047,Imagine Dragons,Justice,285649,46
Song_0046048,Adele,Future Nostalgia,263565,37
Song_0046049,Ed Sheeran,When We All Fall Asleep,151800,96
Song_0046050,Dua Lipa,Future Nostalgia,300574,37
Song_0046051,Billie Eilish,Divide,197482,42
Song_0046052,Ed Sheeran,When We All Fall Asleep,273459,33
Song_0046053,Justin Bieber,Midnights,145302,1
Song_0046054,The Weeknd,Future Nostalgia,178028,77
Song_0046055,Justin Bieber,Scorpion,238912,31
Song_0046056,Imagine Dragons,Midnights,162734,6
Song_0046057,The Weeknd,Scorpion,280155,46
Song_0046058,Taylor Swift,Divide,257476,79
Song_0046059,Justin Bieber,Midnights,129610,33
Song_0046060,Rihanna,Anti,240412,2
Song_0046061,Drake,Justice,289891,91
Song_0046062,The Weeknd,Evolve,299101,44
Song_0046063,Billie Eilish,After Hours,300273,33
Song_0046064,Imagine Dragons,When We All Fall Asleep,122795,85
Song_0046065,Rihanna,Divide,236648,63
Song_0046066,The Weeknd,Midnights,318712,59
Song_0046067,Justin Bieber,Anti,238751,33
Song_0046068,Ed Sheeran,When We All Fall Asleep,257534,100
Song_0046069,Drake,After Hours,253656,54
Song_0046070,Adele,After Hours,259480,39
Song_0046071,Justin Bieber,Justice,228536,98
Song_0046072,Imagine Dragons,Evolve,246173,63
Song_0046073,Imagine Dragons,After Hours,226850,14
Song_0046074,Rihanna,Evolve,262673,56
Song_0046075,Imagine Dragons,After Hours,286836,51
Song_0046076,Drake,Anti,131907,89
Song_0046077,Imagine Dragons,Future Nostalgia,254212,64
Song_0046078,Justin Bieber,25,120866,14
Song_0046079,Imagine Dragons,Divide,304699,33
Song_0046080,Ed Sheeran,Divide,292583,96
Song_0046081,Justin Bieber,Scorpion,286455,6
Song_0046082,Rihanna,Evolve,285833,7
Song_0046083,Billie Eilish,Scorpion,135578,6
Song_0046084,Rihanna,Divide,181914,46
Song_0046085,The Weeknd,Anti,171421,63
Song_0046086,Dua Lipa,Scorpion,248412,59
Song_0046087,Billie Eilish,When We All Fall Asleep,304662,28
Song_0046088,Imagine Dragons,Scorpion,217456,26
Song_0046089,Billie Eilish,Scorpion,301705,11
Song_0046090,Dua Lipa,When We All Fall Asleep,255503,70
Song_0046091,Billie Eilish,25,132210,57
Song_0046092,The Weeknd,After Hours,267355,79
Song_0046093,Imagine Dragons,Future Nostalgia,214547,51
Song_0046094,Ed Sheeran,After Hours,290181,2
Song_0046095,The Weeknd,Divide,138861,3
Song_0046096,Taylor Swift,Future Nostalgia,202423,23
Song_0046097,Ed Sheeran,Evolve,139670,35
Song_0046098,Imagine Dragons,Divide,286079,92
Song_0046099,Justin Bieber,Scorpion,150274,20
Song_0046100,Adele,Evolve,184994,43
Song_0046101,Ed Sheeran,After Hours,123518,42
Song_0046102,Taylor Swift,Future Nostalgia,136741,15
Song_0046103,Justin Bieber,Evolve,244623,50
Song_0046104,Billie Eilish,25,141598,92
Song_0046105,Justin Bieber,When We All Fall Asleep,301696,30
Song_0046106,Billie Eilish,Scorpion,226759,98
Song_0046107,Ed Sheeran,25,203728,7
Song_0046108,Billie Eilish,Evolve,213500,3
Song_0046109,Taylor Swift,Evolve,196157,23
Song_0046110,Imagine Dragons,Divide,161854,33
Song_0046111,Justin Bieber,After Hours,311154,16
Song_0046112,Dua Lipa,After Hours,156642,43
Song_0046113,Adele,Divide,165498,12
Song_0046114,Justin Bieber,Midnights,224831,90
Song_0046115,Billie Eilish,Divide,277352,40
Song_0046116,Adele,After Hours,212421,98
Song_0046117,Ed Sheeran,Evolve,266068,22
Song_0046118,Taylor Swift,When We All Fall Asleep,205744,69
Song_0046119,Dua Lipa,Anti,208736,81
Song_0046120,Justin Bieber,Scorpion,270724,28
Song_0046121,Justin Bieber,25,213986,91
Song_0046122,Imagine Dragons,Anti,198858,82
Song_0046123,Adele,Scorpion,263014,89
Song_0046124,Imagine Dragons,25,224141,72
Song_0046125,Taylor Swift,When We All Fall Asleep,179204,2
Song_0046126,Taylor Swift,Evolve,200995,100
Song_0046127,Taylor Swift,After Hours,133960,84
Song_0046128,Dua Lipa,After Hours,161870,32
Song_0046129,Billie Eilish,Justice,186415,42
Song_0046130,Rihanna,Divide,151872,93
Song_0046131,Imagine Dragons,Justice,228274,42
Song_0046132,The Weeknd,When We All Fall Asleep,151110,20
Song_0046133,Dua Lipa,Evolve,316506,9
Song_0046134,Adele,Scorpion,308132,20
Song_0046135,Justin Bieber,Divide,275651,85
Song_0046136,Imagine Dragons,Divide,291471,45
Song_0046137,Taylor Swift,Justice,194333,40
Song_0046138,Imagine Dragons,Evolve,293169,31
Song_0046139,Ed Sheeran,Divide,199694,1
Song_0046140,Rihanna,When We All Fall Asleep,297099,83
Song_0046141,Adele,Evolve,183107,79
Song_0046142,Taylor Swift,Scorpion,166811,63
Song_0046143,Justin Bieber,Divide,270391,14
Song_0046144,Drake,Midnights,301750,86
Song_0046145,Justin Bieber,Divide,167480,7
Song_0046146,Adele,Midnights,214223,89
Song_0046147,Drake,Justice,316934,89
Song_0046148,Justin Bieber,Justice,250588,71
Song_0046149,Ed Sheeran,Justice,140618,5
Song_0046150,Taylor Swift,After Hours,237693,50
Song_0046151,Drake,Future Nostalgia,224539,28
Song_0046152,Billie Eilish,Scorpion,317989,63
Song_0046153,Imagine Dragons,Future Nostalgia,176542,46
Song_0046154,Taylor Swift,Justice,230417,90
Song_0046155,The Weeknd,After Hours,191514,88
Song_0046156,The Weeknd,Anti,290163,83
Song_0046157,Ed Sheeran,After Hours,147495,58
Song_0046158,Dua Lipa,Scorpion,140749,32
Song_0046159,Rihanna,Divide,148101,5
Song_0046160,Rihanna,Anti,173107,90
Song_0046161,Adele,Midnights,291282,44
Song_0046162,Drake,When We All Fall Asleep,213521,50
Song_0046163,The Weeknd,Justice,204645,69
Song_0046164,Dua Lipa,Divide,216138,98
Song_0046165,Adele,Scorpion,287419,46
Song_0046166,Billie Eilish,After Hours,190579,10
Song_0046167,Imagine Dragons,Future Nostalgia,257500,30
Song_0046168,Dua Lipa,Justice,266202,53
Song_0046169,Imagine Dragons,When We All Fall Asleep,145798,69
Song_0046170,Justin Bieber,Midnights,130643,30
Song_0046171,Ed Sheeran,Anti,319817,30
Song_0046172,Justin Bieber,Divide,315691,10
Song_0046173,Billie Eilish,Anti,151445,16
Song_0046174,Taylor Swift,Anti,301925,24
Song_0046175,Dua Lipa,Scorpion,211263,89
Song_0046176,Taylor Swift,Justice,302060,27
Song_0046177,Adele,Scorpion,130127,81
Song_0046178,The Weeknd,When We All Fall Asleep,229174,87
Song_0046179,Imagine Dragons,Evolve,231461,88
Song_0046180,Justin Bieber,Evolve,223916,10
Song_0046181,Billie Eilish,Evolve,138955,62
Song_0046182,Ed Sheeran,Midnights,179484,85
Song_0046183,Drake,Divide,189410,42
Song_0046184,Drake,Evolve,251049,21
Song_0046185,Justin Bieber,Midnights,210879,25
Song_0046186,Drake,After Hours,227527,39
Song_0046187,Justin Bieber,Scorpion,289479,40
Song_0046188,Taylor Swift,Anti,242218,86
Song_0046189,Billie Eilish,25,133451,24
Song_0046190,Rihanna,Future Nostalgia,251599,58
Song_0046191,Taylor Swift,Evolve,238967,92
Song_0046192,Imagine Dragons,25,180286,9
Song_0046193,Rihanna,Divide,192195,25
Song_0046194,Ed Sheeran,When We All Fall Asleep,208973,5
Song_0046195,Rihanna,Midnights,146723,52
Song_0046196,Justin Bieber,Scorpion,302293,68
Song_0046197,Billie Eilish,Scorpion,172123,86
Song_0046198,Adele,Anti,187392,78
Song_0046199,Dua Lipa,Midnights,208755,86
Song_0046200,Taylor Swift,Evolve,158504,31
Song_0046201,Taylor Swift,Midnights,263510,98
Song_0046202,Dua Lipa,25,303460,12
Song_0046203,Drake,25,189966,100
Song_0046204,Taylor Swift,Midnights,279174,81
Song_0046205,The Weeknd,Justice,204573,21
Song_0046206,Taylor Swift,Justice,229684,38
Song_0046207,Dua Lipa,When We All Fall Asleep,188403,94
Song_0046208,Drake,Scorpion,157103,89
Song_0046209,Adele,25,129888,60
Song_0046210,Adele,When We All Fall Asleep,230942,35
Song_0046211,Dua Lipa,Divide,310837,15
Song_0046212,The Weeknd,25,221246,14
Song_0046213,Imagine Dragons,Divide,161124,52
Song_0046214,Drake,Anti,185835,62
Song_0046215,Drake,Anti,297099,12
Song_0046216,The Weeknd,Evolve,195210,58
Song_0046217,The Weeknd,Midnights,223551,70
Song_0046218,Taylor Swift,Scorpion,188220,65
Song_0046219,Dua Lipa,Future Nostalgia,288761,32
Song_0046220,Taylor Swift,25,192474,17
Song_0046221,Billie Eilish,Midnights,195124,13
Song_0046222,Taylor Swift,Future Nostalgia,155417,24
Song_0046223,Ed Sheeran,Justice,176797,85
Song_0046224,Imagine Dragons,After Hours,151421,61
Song_0046225,Imagine Dragons,Future Nostalgia,188949,70
Song_0046226,Rihanna,Future Nostalgia,161134,89
Song_0046227,Ed Sheeran,After Hours,136475,45
Song_0046228,Ed Sheeran,Future Nostalgia,201512,50
Song_0046229,Drake,Divide,138792,85
Song_0046230,Dua Lipa,Future Nostalgia,168831,82
Song_0046231,Billie Eilish,Future Nostalgia,303440,4
Song_0046232,The Weeknd,Midnights,296782,94
Song_0046233,Rihanna,After Hours,269177,3
Song_0046234,Rihanna,Justice,261385,73
Song_0046235,The Weeknd,Justice,141939,78
Song_0046236,Dua Lipa,Divide,123080,49
Song_0046237,Billie Eilish,25,245220,39
Song_0046238,Ed Sheeran,Divide,306360,63
Song_0046239,Rihanna,Midnights,296945,40
Song_0046240,Ed Sheeran,Midnights,192695,45
Song_0046241,Justin Bieber,Justice,148264,34
Song_0046242,Rihanna,25,267080,87
Song_0046243,Dua Lipa,Divide,149529,14
Song_0046244,Taylor Swift,Evolve,319584,97
Song_0046245,Rihanna,Divide,209215,95
Song_0046246,Billie Eilish,25,224958,66
Song_0046247,Justin Bieber,When We All Fall Asleep,282806,66
Song_0046248,Taylor Swift,Midnights,198022,64
Song_0046249,Billie Eilish,Justice,262371,24
Song_0046250,Imagine Dragons,Evolve,125782,2
Song_0046251,Taylor Swift,When We All Fall Asleep,303316,65
Song_0046252,Billie Eilish,Midnights,304311,10
Song_0046253,Adele,Evolve,161931,84
Song_0046254,Ed Sheeran,Midnights,283519,24
Song_0046255,Adele,Midnights,190161,22
Song_0046256,Drake,Evolve,216574,100
Song_0046257,Imagine Dragons,Evolve,173860,83
Song_0046258,Drake,Justice,245405,6
Song_0046259,Drake,Scorpion,279780,79
Song_0046260,Dua Lipa,Divide,125517,90
Song_0046261,Rihanna,After Hours,219529,13
Song_0046262,Rihanna,After Hours,222979,35
Song_0046263,Adele,Divide,213368,48
Song_0046264,Drake,Future Nostalgia,154087,66
Song_0046265,The Weeknd,When We All Fall Asleep,158450,62
Song_0046266,Adele,Evolve,207937,98
Song_0046267,Justin Bieber,Divide,236827,78
Song_0046268,Taylor Swift,Anti,295079,50
Song_0046269,Billie Eilish,Divide,125698,73
Song_0046270,The Weeknd,Divide,213719,49
Song_0046271,Taylor Swift,Midnights,123750,60
Song_0046272,Rihanna,Future Nostalgia,133828,63
Song_0046273,Dua Lipa,Evolve,235194,71
Song_0046274,Taylor Swift,Midnights,155569,51
Song_0046275,Adele,Divide,284888,82
Song_0046276,The Weeknd,Midnights,136260,49
Song_0046277,Ed Sheeran,Divide,312833,58
Song_0046278,Taylor Swift,Scorpion,311226,94
Song_0046279,Drake,Divide,207163,62
Song_0046280,Rihanna,Evolve,121490,4
Song_0046281,Ed Sheeran,When We All Fall Asleep,232879,14
Song_0046282,Billie Eilish,Anti,266120,76
Song_0046283,Dua Lipa,Midnights,285829,9
Song_0046284,Taylor Swift,Divide,258516,36
Song_0046285,Ed Sheeran,When We All Fall Asleep,284761,53
Song_0046286,Drake,Anti,179411,61
Song_0046287,Adele,Divide,190730,87
Song_0046288,Justin Bieber,After Hours,293085,38
Song_0046289,The Weeknd,Midnights,203144,72
Song_0046290,Ed Sheeran,Midnights,234743,56
Song_0046291,The Weeknd,Midnights,122663,71
Song_0046292,Ed Sheeran,Justice,125219,20
Song_0046293,Ed Sheeran,Divide,228537,58
Song_0046294,Imagine Dragons,Scorpion,222903,54
Song_0046295,Taylor Swift,After Hours,216714,51
Song_0046296,Ed Sheeran,When We All Fall Asleep,301455,100
Song_0046297,Ed Sheeran,After Hours,179523,90
Song_0046298,The Weeknd,Evolve,304120,61
Song_0046299,Imagine Dragons,Midnights,122241,66
Song_0046300,Taylor Swift,Justice,220684,12
Song_0046301,Taylor Swift,After Hours,241925,30
Song_0046302,Drake,Divide,202030,29
Song_0046303,Dua Lipa,Midnights,257870,46
Song_0046304,Imagine Dragons,After Hours,212424,4
Song_0046305,Billie Eilish,Anti,159038,34
Song_0046306,Imagine Dragons,Future Nostalgia,240437,35
Song_0046307,Justin Bieber,Divide,240669,39
Song_0046308,Taylor Swift,Future Nostalgia,210957,98
Song_0046309,Adele,Anti,166474,21
Song_0046310,Rihanna,When We All Fall Asleep,214902,55
Song_0046311,Rihanna,Midnights,199900,83
Song_0046312,Dua Lipa,25,126674,27
Song_0046313,Ed Sheeran,Divide,212227,88
Song_0046314,Imagine Dragons,Midnights,228573,40
Song_0046315,Justin Bieber,Scorpion,206736,43
Song_0046316,Dua Lipa,Future Nostalgia,210985,24
Song_0046317,Billie Eilish,After Hours,249606,76
Song_0046318,Taylor Swift,Anti,254282,12
Song_0046319,Adele,25,140698,21
Song_0046320,Ed Sheeran,Scorpion,188597,100
Song_0046321,Adele,Future Nostalgia,257790,3
Song_0046322,Justin Bieber,25,130785,11
Song_0046323,Imagine Dragons,Scorpion,149024,78
Song_0046324,Billie Eilish,When We All Fall Asleep,215422,97
Song_0046325,Adele,Justice,240651,100
Song_0046326,Ed Sheeran,Anti,191680,20
Song_0046327,Billie Eilish,25,158674,25
Song_0046328,Dua Lipa,Midnights,175572,44
Song_0046329,Ed Sheeran,Justice,169190,54
Song_0046330,Imagine Dragons,After Hours,294096,93
Song_0046331,Drake,Justice,220104,69
Song_0046332,Imagine Dragons,Justice,208777,55
Song_0046333,Dua Lipa,Evolve,202857,35
Song_0046334,Imagine Dragons,Anti,159122,95
Song_0046335,The Weeknd,Future Nostalgia,263208,18
Song_0046336,Dua Lipa,Scorpion,251569,59
Song_0046337,Billie Eilish,Midnights,195963,59
Song_0046338,Drake,Divide,233349,99
Song_0046339,The Weeknd,Evolve,120362,17
Song_0046340,Imagine Dragons,Justice,315958,44
Song_0046341,Drake,Divide,221740,65
Song_0046342,Justin Bieber,Scorpion,249551,15
Song_0046343,Taylor Swift,Justice,138618,14
Song_0046344,Billie Eilish,Evolve,288790,95
Song_0046345,Adele,Scorpion,301586,13
Song_0046346,Ed Sheeran,25,159256,75
Song_0046347,Taylor Swift,When We All Fall Asleep,143315,91
Song_0046348,Drake,Scorpion,188285,58
Song_0046349,Dua Lipa,25,230423,65
Song_0046350,Drake,Justice,209464,17
Song_0046351,Rihanna,25,131959,99
Song_0046352,Billie Eilish,Evolve,137680,17
Song_0046353,Ed Sheeran,Anti,285409,26
Song_0046354,Drake,Anti,288380,91
Song_0046355,Billie Eilish,Anti,237711,57
Song_0046356,The Weeknd,Future Nostalgia,256361,6
Song_0046357,Rihanna,Future Nostalgia,130799,13
Song_0046358,Justin Bieber,When We All Fall Asleep,189880,51
Song_0046359,Imagine Dragons,Future Nostalgia,194144,75
Song_0046360,Taylor Swift,25,149747,92
Song_0046361,Rihanna,25,136834,9
Song_0046362,Dua Lipa,Divide,220808,58
Song_0046363,Billie Eilish,Justice,296255,8
Song_0046364,Imagine Dragons,After Hours,304540,77
Song_0046365,Billie Eilish,Midnights,211793,65
Song_0046366,Adele,After Hours,187742,41
Song_0046367,Ed Sheeran,Anti,196983,33
Song_0046368,Drake,Midnights,133882,68
Song_0046369,Drake,Divide,175597,49
Song_0046370,Imagine Dragons,Divide,233073,14
Song_0046371,Ed Sheeran,Future Nostalgia,160165,91
Song_0046372,Adele,Anti,163380,64
Song_0046373,Drake,Justice,212555,22
Song_0046374,Imagine Dragons,When We All Fall Asleep,281294,21
Song_0046375,Justin Bieber,Midnights,161039,80
Song_0046376,The Weeknd,Divide,200571,3
Song_0046377,Adele,Anti,160749,56
Song_0046378,Ed Sheeran,25,192800,66
Song_0046379,Dua Lipa,After Hours,180376,84
Song_0046380,Billie Eilish,25,138002,51
Song_0046381,Dua Lipa,Anti,226454,17
Song_0046382,Billie Eilish,Midnights,193496,40
Song_0046383,Drake,Anti,298415,14
Song_0046384,The Weeknd,25,182805,48
Song_0046385,Justin Bieber,Anti,129964,6
Song_0046386,The Weeknd,Divide,149778,19
Song_0046387,Billie Eilish,Evolve,126749,48
Song_0046388,Dua Lipa,Evolve,317533,67
Song_0046389,Drake,Justice,305054,88
Song_0046390,Justin Bieber,Divide,143069,94
Song_0046391,Adele,Anti,140140,17
Song_0046392,The Weeknd,Future Nostalgia,302533,55
Song_0046393,Adele,Midnights,216540,59
Song_0046394,Adele,Midnights,315902,18
Song_0046395,Adele,Evolve,206044,66
Song_0046396,Taylor Swift,Justice,307012,65
Song_0046397,Justin Bieber,After Hours,145931,10
Song_0046398,Taylor Swift,When We All Fall Asleep,259099,98
Song_0046399,The Weeknd,Justice,275269,50
Song_0046400,Taylor Swift,Justice,182985,75
Song_0046401,Taylor Swift,Justice,173313,42
Song_0046402,Justin Bieber,Anti,167279,73
Song_0046403,Drake,Evolve,211297,12
Song_0046404,Drake,Evolve,290357,91
Song_0046405,Justin Bieber,Scorpion,204486,29
Song_0046406,Rihanna,When We All Fall Asleep,156863,21
Song_0046407,Billie Eilish,Scorpion,236172,99
Song_0046408,The Weeknd,Justice,155273,47
Song_0046409,Dua Lipa,When We All Fall Asleep,224585,23
Song_0046410,Drake,Justice,233488,77
Song_0046411,Drake,Divide,233382,85
Song_0046412,Justin Bieber,Justice,276044,76
Song_0046413,Imagine Dragons,Anti,301381,16
Song_0046414,Adele,Scorpion,177715,100
Song_0046415,Drake,When We All Fall Asleep,203621,62
Song_0046416,Imagine Dragons,Scorpion,263977,45
Song_0046417,Justin Bieber,When We All Fall Asleep,145542,18
Song_0046418,Imagine Dragons,Scorpion,211692,25
Song_0046419,Imagine Dragons,25,141680,80
Song_0046420,Justin Bieber,Midnights,145667,58
Song_0046421,Drake,Midnights,224325,15
Song_0046422,Taylor Swift,Justice,316765,82
Song_0046423,The Weeknd,Evolve,267815,5
Song_0046424,Billie Eilish,Midnights,161379,60
Song_0046425,Dua Lipa,Scorpion,138520,6
Song_0046426,Dua Lipa,When We All Fall Asleep,245659,82
Song_0046427,Ed Sheeran,Justice,169871,20
Song_0046428,Justin Bieber,25,202220,19
Song_0046429,Ed Sheeran,Midnights,238342,5
Song_0046430,Dua Lipa,25,164346,86
Song_0046431,Dua Lipa,25,227381,95
Song_0046432,Ed Sheeran,Midnights,194635,92
Song_0046433,Dua Lipa,Evolve,223639,36
Song_0046434,Taylor Swift,Evolve,281798,20
Song_0046435,The Weeknd,Evolve,198991,31
Song_0046436,Adele,Justice,224708,18
Song_0046437,Ed Sheeran,25,121012,80
Song_0046438,Justin Bieber,Future Nostalgia,245553,61
Song_0046439,The Weeknd,Justice,303778,10
Song_0046440,Ed Sheeran,Divide,148444,9
Song_0046441,Dua Lipa,Evolve,183280,18
Song_0046442,Rihanna,Evolve,220345,40
Song_0046443,Justin Bieber,Evolve,257498,7
Song_0046444,Rihanna,Midnights,171036,75
Song_0046445,Rihanna,Scorpion,225318,97
Song_0046446,Drake,25,263960,45
Song_0046447,Dua Lipa,Justice,270710,75
Song_0046448,Taylor Swift,Anti,164154,8
Song_0046449,The Weeknd,Justice,156707,80
Song_0046450,Adele,Justice,279507,87
Song_0046451,Adele,25,312839,30
Song_0046452,Taylor Swift,25,237925,64
Song_0046453,The Weeknd,Anti,296153,17
Song_0046454,Drake,Divide,242815,86
Song_0046455,Adele,Anti,243717,94
Song_0046456,Imagine Dragons,When We All Fall Asleep,299108,36
Song_0046457,The Weeknd,Midnights,162263,37
Song_0046458,Justin Bieber,Future Nostalgia,255521,35
Song_0046459,Drake,25,284410,14
Song_0046460,Rihanna,Justice,150292,39
Song_0046461,Justin Bieber,Justice,268775,23
Song_0046462,The Weeknd,Evolve,218391,21
Song_0046463,Justin Bieber,Midnights,284793,10
Song_0046464,Rihanna,Evolve,186275,10
Song_0046465,Rihanna,After Hours,299660,81
Song_0046466,Justin Bieber,Anti,234616,50
Song_0046467,Justin Bieber,Scorpion,140677,10
Song_0046468,Dua Lipa,Justice,143088,75
Song_0046469,Imagine Dragons,25,297982,90
Song_0046470,Drake,Evolve,228130,50
Song_0046471,Taylor Swift,Scorpion,179399,16
Song_0046472,Ed Sheeran,Evolve,241539,3
Song_0046473,Ed Sheeran,Justice,251411,95
Song_0046474,Ed Sheeran,After Hours,133274,51
Song_0046475,Taylor Swift,Midnights,215688,55
Song_0046476,Ed Sheeran,Justice,166456,98
Song_0046477,Adele,When We All Fall Asleep,292643,3
Song_0046478,Justin Bieber,After Hours,254613,22
Song_0046479,Imagine Dragons,Anti,230120,99
Song_0046480,Ed Sheeran,Evolve,252798,73
Song_0046481,Rihanna,Midnights,164047,88
Song_0046482,Rihanna,Evolve,179664,74
Song_0046483,The Weeknd,Scorpion,198846,48
Song_0046484,Adele,25,281502,10
