track_name,artist_name,album_name,duration_ms,popularity
Song_0087816,Drake,Scorpion,173548,33
Song_0087817,Taylor Swift,Midnights,287082,37
Song_0087818,Taylor Swift,When We All Fall Asleep,136774,8
Song_0087819,The Weeknd,Anti,134398,26
Song_0087820,Ed Sheeran,After Hours,219144,9
Song_0087821,Ed Sheeran,25,212009,24
Song_0087822,Billie Eilish,When We All Fall Asleep,272560,29
Song_0087823,Ed Sheeran,25,263193,22
Song_0087824,Drake,Divide,201983,1
Song_0087825,Drake,Divide,301995,73
Song_0087826,Justin Bieber,Justice,174736,99
Song_0087827,Ed Sheeran,Scorpion,161406,3
Song_0087828,Billie Eilish,Future Nostalgia,248316,38
Song_0087829,Taylor Swift,Justice,293499,73
Song_0087830,Adele,When We All Fall Asleep,309071,48
Song_0087831,Billie Eilish,25,222405,30
Song_0087832,Dua Lipa,Scorpion,283915,95
Song_0087833,Ed Sheeran,Midnights,252010,61
Song_0087834,Billie Eilish,Justice,138040,18
Song_0087835,Dua Lipa,Divide,228263,96
Song_0087836,Billie Eilish,Scorpion,148611,100
Song_0087837,Billie Eilish,Evolve,286539,43
Song_0087838,Imagine Dragons,After Hours,306392,24
Song_0087839,Rihanna,Anti,308983,96
Song_0087840,Adele,Evolve,233541,36
Song_0087841,Justin Bieber,Divide,162695,34
Song_0087842,Taylor Swift,Midnights,182691,99
Song_0087843,Drake,After Hours,295690,89
Song_0087844,The Weeknd,Future Nostalgia,251164,66
Song_0087845,Dua Lipa,Justice,298273,29
Song_0087846,Taylor Swift,When We All Fall Asleep,155508,55
Song_0087847,The Weeknd,When We All Fall Asleep,189956,97
Song_0087848,Ed Sheeran,Midnights,185266,32
Song_0087849,Taylor Swift,When We All Fall Asleep,269537,59
Song_0087850,Rihanna,After Hours,208482,63
Song_0087851,Drake,Anti,202856,95
Song_0087852,Justin Bieber,Justice,135822,42
Song_0087853,Dua Lipa,25,207634,95
Song_0087854,Imagine Dragons,After Hours,297210,41
Song_0087855,Imagine Dragons,Divide,143909,70
Song_0087856,Drake,Scorpion,164645,82
Song_0087857,Taylor Swift,Anti,299503,13
Song_0087858,Dua Lipa,25,270408,46
Song_0087859,Ed Sheeran,Scorpion,197857,71
Song_0087860,Imagine Dragons,Future Nostalgia,181272,76
Song_0087861,Adele,Evolve,173590,7
Song_0087862,The Weeknd,When We All Fall Asleep,292979,92
Song_0087863,Drake,Anti,267420,57
Song_0087864,Imagine Dragons,Scorpion,252835,69
Song_0087865,Billie Eilish,Scorpion,260686,39
Song_0087866,Justin Bieber,Justice,298261,76
Song_0087867,Justin Bieber,After Hours,200886,20
Song_0087868,Billie Eilish,Anti,224254,65
Song_0087869,Taylor Swift,Anti,264852,60
Song_0087870,Dua Lipa,Future Nostalgia,294916,51
Song_0087871,Drake,Scorpion,312180,32
Song_0087872,Rihanna,Justice,167952,27
Song_0087873,Rihanna,Evolve,257187,85
Song_0087874,Billie Eilish,Scorpion,292880,66
Song_0087875,Imagine Dragons,25,175538,36
Song_0087876,Drake,25,168476,41
Song_0087877,Ed Sheeran,Divide,223815,91
Song_0087878,Imagine Dragons,After Hours,305348,6
Song_0087879,Adele,Scorpion,307176,69
Song_0087880,Ed Sheeran,After Hours,188012,84
Song_0087881,Drake,When We All Fall Asleep,134806,37
Song_0087882,Rihanna,When We All Fall Asleep,291418,90
Song_0087883,Ed Sheeran,Midnights,211109,100
Song_0087884,Imagine Dragons,Midnights,181569,80
Song_0087885,Rihanna,When We All Fall Asleep,248215,33
Song_0087886,Dua Lipa,After Hours,308047,57
Song_0087887,Justin Bieber,After Hours,176591,41
Song_0087888,Billie Eilish,Divide,263594,88
Song_0087889,Imagine Dragons,Scorpion,204573,92
Song_0087890,Imagine Dragons,After Hours,263760,71
Song_0087891,The Weeknd,Anti,223778,18
Song_0087892,Rihanna,Divide,255564,5
Song_0087893,Ed Sheeran,Anti,244532,91
Song_0087894,The Weeknd,Future Nostalgia,312315,63
Song_0087895,Billie Eilish,Midnights,268057,34
Song_0087896,Ed Sheeran,Evolve,186195,31
Song_0087897,Rihanna,Divide,214015,11
Song_0087898,Rihanna,Scorpion,169221,12
Song_0087899,Justin Bieber,Divide,234847,68
Song_0087900,Rihanna,When We All Fall Asleep,186045,95
Song_0087901,Imagine Dragons,Divide,261548,46
Song_0087902,Taylor Swift,Future Nostalgia,310193,94
Song_0087903,Adele,Midnights,122281,17
Song_0087904,Ed Sheeran,Scorpion,264454,81
Song_0087905,Billie Eilish,Anti,136151,53
Song_0087906,The Weeknd,Evolve,228739,16
Song_0087907,Adele,Anti,138867,68
Song_0087908,Billie Eilish,After Hours,308318,79
Song_0087909,Imagine Dragons,Evolve,132388,45
Song_0087910,Dua Lipa,Future Nostalgia,242036,37
Song_0087911,Imagine Dragons,Justice,150557,73
Song_0087912,Ed Sheeran,Divide,121608,69
Song_0087913,Drake,Future Nostalgia,239474,30
Song_0087914,Imagine Dragons,25,232888,67
Song_0087915,Taylor Swift,Anti,303341,74
Song_0087916,Adele,Divide,319658,41
Song_0087917,Imagine Dragons,Future Nostalgia,159430,52
Song_0087918,Adele,Scorpion,301441,42
Song_0087919,Dua Lipa,25,306835,8
Song_0087920,Billie Eilish,After Hours,219340,75
Song_0087921,Ed Sheeran,Divide,140295,5
Song_0087922,Ed Sheeran,Future Nostalgia,146816,3
Song_0087923,Ed Sheeran,Justice,293982,50
Song_0087924,Imagine Dragons,Evolve,148903,73
Song_0087925,Taylor Swift,Evolve,294267,27
Song_0087926,Adele,Future Nostalgia,311567,57
Song_0087927,Ed Sheeran,Justice,156704,22
Song_0087928,Ed Sheeran,25,210927,93
Song_0087929,Ed Sheeran,Midnights,221307,11
Song_0087930,Imagine Dragons,Justice,276158,22
Song_0087931,Taylor Swift,Divide,211056,99
Song_0087932,Rihanna,Divide,161803,15
Song_0087933,Ed Sheeran,25,182243,77
Song_0087934,Drake,Evolve,166286,20
Song_0087935,Drake,Scorpion,292071,5
Song_0087936,Imagine Dragons,Divide,263935,51
Song_0087937,Justin Bieber,25,246530,1
Song_0087938,Ed Sheeran,Future Nostalgia,286281,58
Song_0087939,Imagine Dragons,Midnights,285353,76
Song_0087940,Justin Bieber,Justice,214380,88
Song_0087941,Taylor Swift,Divide,252018,57
Song_0087942,Justin Bieber,Scorpion,317186,10
Song_0087943,Rihanna,After Hours,147994,69
Song_0087944,Rihanna,Divide,258644,6
Song_0087945,Taylor Swift,Evolve,156993,12
Song_0087946,Billie Eilish,Justice,316748,56
Song_0087947,Billie Eilish,Justice,311177,82
Song_0087948,Ed Sheeran,When We All Fall Asleep,291768,50
Song_0087949,Drake,25,131219,48
Song_0087950,Imagine Dragons,Divide,181575,32
Song_0087951,Drake,25,151025,30
Song_0087952,The Weeknd,When We All Fall Asleep,195326,28
Song_0087953,Dua Lipa,25,159169,72
Song_0087954,Adele,After Hours,246543,45
Song_0087955,Billie Eilish,Scorpion,188999,18
Song_0087956,Taylor Swift,Midnights,224012,69
Song_0087957,The Weeknd,25,144964,56
Song_0087958,Drake,Future Nostalgia,271935,43
Song_0087959,Imagine Dragons,Future Nostalgia,279999,59
Song_0087960,Billie Eilish,Divide,222771,13
Song_0087961,The Weeknd,After Hours,257185,57
Song_0087962,Billie Eilish,When We All Fall Asleep,149049,69
Song_0087963,Adele,Midnights,221553,90
Song_0087964,Taylor Swift,After Hours,120885,24
Song_0087965,The Weeknd,Justice,271178,83
Song_0087966,Dua Lipa,Evolve,313757,25
Song_0087967,The Weeknd,Future Nostalgia,281240,8
Song_0087968,Drake,Anti,316743,85
Song_0087969,Justin Bieber,Midnights,217551,62
Song_0087970,Ed Sheeran,Future Nostalgia,144798,46
Song_0087971,Justin Bieber,Justice,277362,92
Song_0087972,Imagine Dragons,25,291916,47
Song_0087973,Ed Sheeran,When We All Fall Asleep,152875,40
Song_0087974,Imagine Dragons,After Hours,266010,56
Song_0087975,Dua Lipa,After Hours,242007,65
Song_0087976,Ed Sheeran,Evolve,307511,20
Song_0087977,Drake,Evolve,257060,29
Song_0087978,The Weeknd,When We All Fall Asleep,154755,57
Song_0087979,Taylor Swift,Midnights,217903,60
Song_0087980,Dua Lipa,Divide,162906,82
Song_0087981,Billie Eilish,25,179761,100
Song_0087982,Drake,When We All Fall Asleep,159496,66
Song_0087983,Adele,25,211641,83
Song_0087984,Billie Eilish,Evolve,292772,34
Song_0087985,Justin Bieber,After Hours,300340,7
Song_0087986,Imagine Dragons,After Hours,173374,98
Song_0087987,Justin Bieber,After Hours,241370,28
Song_0087988,Justin Bieber,Anti,292205,16
Song_0087989,Imagine Dragons,Anti,246080,56
Song_0087990,Rihanna,Future Nostalgia,262367,68
Song_0087991,The Weeknd,After Hours,248618,11
Song_0087992,The Weeknd,Evolve,155567,83
Song_0087993,Billie Eilish,Scorpion,132114,48
Song_0087994,Ed Sheeran,Future Nostalgia,137437,15
Song_0087995,Dua Lipa,Future Nostalgia,213019,89
Song_0087996,Rihanna,Future Nostalgia,163777,60
Song_0087997,Adele,Future Nostalgia,278979,73
Song_0087998,Dua Lipa,Scorpion,236932,61
Song_0087999,Justin Bieber,When We All Fall Asleep,144067,54
Song_0088000,Adele,Justice,300920,53
Song_0088001,Billie Eilish,Scorpion,253007,98
Song_0088002,Justin Bieber,Anti,154192,87
Song_0088003,The Weeknd,Evolve,292360,29
Song_0088004,Taylor Swift,25,236744,87
Song_0088005,Justin Bieber,Justice,247361,54
Song_0088006,Adele,Midnights,239792,70
Song_0088007,Taylor Swift,When We All Fall Asleep,281449,37
Song_0088008,Taylor Swift,25,294600,83
Song_0088009,Dua Lipa,When We All Fall Asleep,153391,56
Song_0088010,Drake,Justice,257396,92
Song_0088011,Adele,Future Nostalgia,182142,65
Song_0088012,Drake,Midnights,198463,86
Song_0088013,The Weeknd,Midnights,194254,30
Song_0088014,Taylor Swift,Future Nostalgia,211018,46
Song_0088015,Adele,After Hours,272739,40
Song_0088016,Ed Sheeran,Justice,144255,81
Song_0088017,Justin Bieber,After Hours,124493,3
Song_0088018,Rihanna,Anti,228873,95
Song_0088019,Drake,After Hours,317608,99
Song_0088020,Adele,Divide,300377,94
Song_0088021,Rihanna,Anti,255645,10
Song_0088022,Taylor Swift,Divide,211419,64
Song_0088023,Rihanna,After Hours,249570,14
Song_0088024,Imagine Dragons,After Hours,264466,75
Song_0088025,Taylor Swift,When We All Fall Asleep,296603,98
Song_0088026,The Weeknd,Divide,295650,58
Song_0088027,The Weeknd,25,147387,11
Song_0088028,Taylor Swift,Midnights,157025,44
Song_0088029,Rihanna,Divide,249894,20
Song_0088030,Dua Lipa,Evolve,272461,38
Song_0088031,The Weeknd,Midnights,121342,64
Song_0088032,Ed Sheeran,Anti,280241,6
Song_0088033,Rihanna,After Hours,138010,81
Song_0088034,Drake,After Hours,286414,24
Song_0088035,Imagine Dragons,When We All Fall Asleep,248627,36
Song_0088036,The Weeknd,After Hours,210843,60
Song_0088037,Ed Sheeran,After Hours,200273,90
Song_0088038,Imagine Dragons,Anti,127071,63
Song_0088039,Rihanna,After Hours,288967,44
Song_0088040,Rihanna,Future Nostalgia,260954,20
Song_0088041,Rihanna,Scorpion,163200,52
Song_0088042,Billie Eilish,25,183971,85
Song_0088043,Dua Lipa,Evolve,271597,59
Song_0088044,The Weeknd,When We All Fall Asleep,227408,15
Song_0088045,Justin Bieber,Evolve,167805,4
Song_0088046,Adele,Future Nostalgia,208377,41
Song_0088047,Rihanna,After Hours,121119,44
Song_0088048,Adele,Evolve,172119,56
Song_0088049,Dua Lipa,After Hours,228056,34
Song_0088050,Taylor Swift,After Hours,222983,36
Song_0088051,The Weeknd,Justice,194886,99
Song_0088052,Justin Bieber,Justice,173572,51
Song_0088053,The Weeknd,Future Nostalgia,148387,17
Song_0088054,Rihanna,Future Nostalgia,121471,49
Song_0088055,Dua Lipa,Anti,198840,99
Song_0088056,The Weeknd,Scorpion,265639,24
Song_0088057,Dua Lipa,Future Nostalgia,268529,52
Song_0088058,Taylor Swift,Justice,227877,5
Song_0088059,The Weeknd,When We All Fall Asleep,173202,47
Song_0088060,Rihanna,When We All Fall Asleep,208020,26
Song_0088061,Drake,Future Nostalgia,278458,91
Song_0088062,Drake,After Hours,215858,27
Song_0088063,Billie Eilish,Future Nostalgia,305966,60
Song_0088064,Taylor Swift,Future Nostalgia,255132,47
Song_0088065,Drake,Anti,173173,45
Song_0088066,Billie Eilish,Justice,178416,64
Song_0088067,Drake,Evolve,287756,65
Song_0088068,Adele,Evolve,200564,2
Song_0088069,Billie Eilish,Anti,290904,34
Song_0088070,Billie Eilish,Future Nostalgia,196563,16
Song_0088071,Ed Sheeran,After Hours,236550,12
Song_0088072,Imagine Dragons,Scorpion,254955,41
Song_0088073,Rihanna,When We All Fall Asleep,183626,75
Song_0088074,Taylor Swift,When We All Fall Asleep,242787,9
Song_0088075,Adele,Justice,247070,81
Song_0088076,Justin Bieber,When We All Fall Asleep,128535,77
Song_0088077,Imagine Dragons,25,158074,71
Song_0088078,Ed Sheeran,Evolve,159412,28
Song_0088079,Drake,Scorpion,253436,92
Song_0088080,Justin Bieber,When We All Fall Asleep,288956,58
Song_0088081,Taylor Swift,Divide,288128,9
Song_0088082,Drake,When We All Fall Asleep,271869,93
Song_0088083,Billie Eilish,Future Nostalgia,248720,17
Song_0088084,The Weeknd,Midnights,228180,62
Song_0088085,Justin Bieber,Midnights,292643,40
Song_0088086,Adele,Midnights,141116,18
Song_0088087,The Weeknd,Anti,306528,69
Song_0088088,Ed Sheeran,Divide,288311,100
Song_0088089,Justin Bieber,Midnights,183673,79
Song_0088090,Imagine Dragons,Midnights,151789,83
Song_0088091,Rihanna,Midnights,277129,58
Song_0088092,Adele,Evolve,188100,51
Song_0088093,Drake,Divide,271158,56
Song_0088094,Taylor Swift,25,311160,95
Song_0088095,Drake,Divide,151457,11
Song_0088096,Ed Sheeran,Midnights,153814,6
Song_0088097,Drake,After Hours,257469,21
Song_0088098,Rihanna,Divide,120773,84
Song_0088099,Rihanna,After Hours,172474,80
Song_0088100,Adele,After Hours,121751,85
Song_0088101,Drake,Future Nostalgia,149336,97
Song_0088102,Imagine Dragons,After Hours,126755,98
Song_0088103,Justin Bieber,Justice,243685,85
Song_0088104,Rihanna,Evolve,313436,15
Song_0088105,Dua Lipa,Justice,137442,15
Song_0088106,Drake,25,237580,15
Song_0088107,Justin Bieber,Scorpion,270818,47
Song_0088108,Imagine Dragons,After Hours,186604,23
Song_0088109,Ed Sheeran,Divide,199539,32
Song_0088110,Imagine Dragons,Midnights,226647,23
Song_0088111,Drake,Scorpion,216817,14
Song_0088112,Rihanna,Evolve,247107,90
Song_0088113,Dua Lipa,Divide,120257,69
Song_0088114,Dua Lipa,Justice,139894,42
Song_0088115,The Weeknd,Scorpion,221437,34
Song_0088116,Justin Bieber,When We All Fall Asleep,246816,100
Song_0088117,Rihanna,Scorpion,185601,38
Song_0088118,Dua Lipa,When We All Fall Asleep,251149,84
Song_0088119,Dua Lipa,After Hours,131864,22
Song_0088120,Ed Sheeran,Scorpion,276869,23
Song_0088121,Billie Eilish,Divide,271302,50
Song_0088122,Imagine Dragons,Evolve,298302,88
Song_0088123,Justin Bieber,Future Nostalgia,234314,45
Song_0088124,Drake,After Hours,316349,21
Song_0088125,Imagine Dragons,Midnights,264241,3
Song_0088126,Rihanna,Anti,187047,46
Song_0088127,Taylor Swift,Evolve,297317,42
Song_0088128,Rihanna,After Hours,147648,76
Song_0088129,Imagine Dragons,When We All Fall Asleep,141829,82
Song_0088130,Adele,Evolve,278275,73
Song_0088131,Taylor Swift,Evolve,290004,3
Song_0088132,Rihanna,Divide,270707,53
Song_0088133,Rihanna,Anti,131836,68
Song_0088134,The Weeknd,Evolve,254259,47
Song_0088135,Taylor Swift,After Hours,279811,41
Song_0088136,Taylor Swift,Future Nostalgia,268929,58
Song_0088137,Imagine Dragons,Midnights,173622,38
Song_0088138,Drake,After Hours,282810,34
Song_0088139,Adele,Justice,299891,80
Song_0088140,Drake,Divide,271565,38
Song_0088141,Billie Eilish,After Hours,152457,53
Song_0088142,Imagine Dragons,Scorpion,263883,18
Song_0088143,Ed Sheeran,When We All Fall Asleep,140049,74
Song_0088144,Taylor Swift,Scorpion,272143,83
Song_0088145,Rihanna,Future Nostalgia,299524,40
Song_0088146,Taylor Swift,Divide,197757,80
Song_0088147,Taylor Swift,Future Nostalgia,189587,11
Song_0088148,Ed Sheeran,Evolve,200595,60
Song_0088149,Drake,Anti,274513,75
Song_0088150,Ed Sheeran,Future Nostalgia,299343,29
Song_0088151,The Weeknd,Evolve,138980,80
Song_0088152,Billie Eilish,Midnights,149844,51
Song_0088153,Adele,Anti,239804,37
Song_0088154,Imagine Dragons,Scorpion,214199,56
Song_0088155,Ed Sheeran,Scorpion,202889,66
Song_0088156,Adele,Evolve,141474,56
Song_0088157,Dua Lipa,After Hours,135543,52
Song_0088158,Drake,Justice,174278,28
Song_0088159,Billie Eilish,Justice,192477,5
Song_0088160,Rihanna,Anti,281807,83
Song_0088161,The Weeknd,Anti,299230,72
Song_0088162,Taylor Swift,Scorpion,245866,70
Song_0088163,Rihanna,25,140187,73
Song_0088164,Imagine Dragons,Future Nostalgia,280775,59
Song_0088165,Dua Lipa,When We All Fall Asleep,310827,52
Song_0088166,Drake,Evolve,197511,37
Song_0088167,Justin Bieber,Scorpion,143564,62
Song_0088168,Dua Lipa,When We All Fall Asleep,318198,9
Song_0088169,Dua Lipa,Justice,226531,65
Song_0088170,Drake,Scorpion,194603,80
Song_0088171,Imagine Dragons,Midnights,158140,26
Song_0088172,Justin Bieber,25,172546,71
Song_0088173,Dua Lipa,Future Nostalgia,228545,94
Song_0088174,Ed Sheeran,Anti,163447,33
Song_0088175,Taylor Swift,Midnights,303542,30
Song_0088176,Imagine Dragons,Divide,274601,80
Song_0088177,The Weeknd,Anti,226752,35
Song_0088178,The Weeknd,Evolve,307866,8
Song_0088179,Rihanna,Future Nostalgia,206486,42
Song_0088180,Imagine Dragons,Future Nostalgia,291348,58
Song_0088181,Drake,Future Nostalgia,144955,64
Song_0088182,Adele,Anti,121995,24
Song_0088183,Adele,25,127025,29
Song_0088184,The Weeknd,Scorpion,176431,93
Song_0088185,Justin Bieber,Scorpion,202189,87
Song_0088186,Rihanna,Justice,261678,87
Song_0088187,Adele,Midnights,186935,33
Song_0088188,The Weeknd,Anti,274893,48
Song_0088189,The Weeknd,Evolve,125485,88
Song_0088190,Justin Bieber,Midnights,312796,91
Song_0088191,Drake,Future Nostalgia,263364,93
Song_0088192,Ed Sheeran,After Hours,265326,74
Song_0088193,Drake,25,269119,59
Song_0088194,Billie Eilish,Evolve,313139,44
Song_0088195,Ed Sheeran,Future Nostalgia,184597,31
Song_0088196,Dua Lipa,Evolve,228585,45
Song_0088197,Justin Bieber,When We All Fall Asleep,257071,15
Song_0088198,Justin Bieber,Anti,303596,78
Song_0088199,Justin Bieber,25,194384,51
Song_0088200,Adele,Scorpion,257860,9
Song_0088201,Drake,Justice,129839,27
Song_0088202,Ed Sheeran,Justice,251705,39
Song_0088203,The Weeknd,25,232485,53
Song_0088204,Justin Bieber,Midnights,255685,13
Song_0088205,The Weeknd,When We All Fall Asleep,296755,33
Song_0088206,Adele,Anti,251599,58
Song_0088207,Ed Sheeran,Justice,213834,57
Song_0088208,Billie Eilish,Divide,125224,87
Song_0088209,Billie Eilish,When We All Fall Asleep,190153,51
Song_0088210,Dua Lipa,Midnights,217267,3
Song_0088211,Dua Lipa,Anti,166279,38
Song_0088212,Adele,When We All Fall Asleep,293991,98
Song_0088213,Taylor Swift,Future Nostalgia,138174,67
Song_0088214,Billie Eilish,Divide,279087,39
Song_0088215,Billie Eilish,Midnights,126492,40
Song_0088216,Billie Eilish,After Hours,141578,15
Song_0088217,Adele,Divide,141406,96
Song_0088218,The Weeknd,Midnights,280886,43
Song_0088219,Justin Bieber,Evolve,309641,11
Song_0088220,The Weeknd,Anti,141715,25
Song_0088221,Ed Sheeran,Anti,224423,4
Song_0088222,Imagine Dragons,Midnights,152228,74
Song_0088223,Justin Bieber,Divide,170114,34
Song_0088224,Billie Eilish,Scorpion,221641,84
Song_0088225,Justin Bieber,Evolve,221485,10
Song_0088226,Rihanna,Scorpion,220940,64
Song_0088227,Dua Lipa,After Hours,193715,18
Song_0088228,Billie Eilish,Midnights,130964,28
Song_0088229,Dua Lipa,After Hours,288220,10
Song_0088230,Drake,Justice,146119,17
Song_0088231,Dua Lipa,After Hours,201664,64
Song_0088232,Adele,Evolve,204150,8
Song_0088233,The Weeknd,Scorpion,219956,59
Song_0088234,Rihanna,Scorpion,154684,72
Song_0088235,Billie Eilish,25,203092,61
Song_0088236,Rihanna,Justice,148319,18
Song_0088237,Imagine Dragons,Future Nostalgia,197973,27
Song_0088238,Rihanna,Divide,149471,64
Song_0088239,Adele,When We All Fall Asleep,226687,67
Song_0088240,Imagine Dragons,Evolve,157109,27
Song_0088241,Rihanna,When We All Fall Asleep,132934,17
Song_0088242,Adele,Evolve,212694,79
Song_0088243,Dua Lipa,Scorpion,196064,76
Song_0088244,Ed Sheeran,When We All Fall Asleep,316315,32
Song_0088245,Drake,Scorpion,275548,17
Song_0088246,The Weeknd,Divide,211860,11
Song_0088247,Imagine Dragons,Midnights,142492,3
Song_0088248,Rihanna,When We All Fall Asleep,179979,7
Song_0088249,Billie Eilish,Anti,140044,87
Song_0088250,Taylor Swift,Midnights,143660,62
Song_0088251,Adele,Midnights,240707,84
Song_0088252,Rihanna,After Hours,238704,84
Song_0088253,Adele,Midnights,221804,67
Song_0088254,Rihanna,Midnights,268016,32
Song_0088255,Dua Lipa,Scorpion,206689,73
Song_0088256,Billie Eilish,Justice,264795,98
Song_0088257,The Weeknd,25,157566,25
Song_0088258,Ed Sheeran,When We All Fall Asleep,185178,6
Song_0088259,Drake,Midnights,269118,61
Song_0088260,Dua Lipa,Future Nostalgia,131137,68
Song_0088261,Rihanna,Anti,132962,36
Song_0088262,Billie Eilish,After Hours,224849,72
Song_0088263,Billie Eilish,Midnights,315574,44
Song_0088264,Justin Bieber,Anti,177430,12
Song_0088265,Billie Eilish,Scorpion,163013,4
Song_0088266,Drake,Anti,191652,96
Song_0088267,Dua Lipa,Justice,180360,79
Song_0088268,Adele,Scorpion,220994,35
Song_0088269,The Weeknd,Scorpion,311526,28
Song_0088270,Justin Bieber,When We All Fall Asleep,204508,77
Song_0088271,Justin Bieber,Anti,309872,18
Song_0088272,Justin Bieber,Midnights,187862,23
Song_0088273,Ed Sheeran,25,138090,84
Song_0088274,Billie Eilish,Scorpion,311430,27
Song_0088275,Adele,Scorpion,319442,46
Song_0088276,Rihanna,After Hours,162802,87
Song_0088277,Justin Bieber,Anti,293056,32
Song_0088278,Justin Bieber,Anti,223535,89
Song_0088279,Imagine Dragons,Justice,187666,38
Song_0088280,Imagine Dragons,When We All Fall Asleep,212021,69
Song_0088281,Billie Eilish,Scorpion,286521,27
Song_0088282,Drake,25,186926,74
Song_0088283,Rihanna,After Hours,290095,99
Song_0088284,Adele,Midnights,226187,44
Song_0088285,Ed Sheeran,Justice,290454,81
Song_0088286,Billie Eilish,25,136419,27
Song_0088287,Rihanna,25,199521,10
Song_0088288,Dua Lipa,Divide,277044,20
Song_0088289,The Weeknd,Midnights,259876,47
Song_0088290,Taylor Swift,Divide,197697,7
Song_0088291,The Weeknd,Anti,229969,35
Song_0088292,The Weeknd,Justice,276819,69
Song_0088293,Rihanna,After Hours,182450,75
Song_0088294,Ed Sheeran,Future Nostalgia,161075,36
Song_0088295,Ed Sheeran,After Hours,288742,69
Song_0088296,Billie Eilish,Future Nostalgia,159033,74
Song_0088297,Imagine Dragons,Justice,180878,14
Song_0088298,The Weeknd,Future Nostalgia,182676,73
Song_0088299,Billie Eilish,After Hours,260902,69
Song_0088300,Billie Eilish,25,307186,94
Song_0088301,Taylor Swift,When We All Fall Asleep,199303,74
Song_0088302,Ed Sheeran,Future Nostalgia,155339,87
Song_0088303,Taylor Swift,Scorpion,261664,92
Song_0088304,Ed Sheeran,Midnights,317061,3
Song_0088305,Justin Bieber,Anti,134842,11
Song_0088306,Adele,Scorpion,222293,53
Song_0088307,Rihanna,Anti,230129,89
Song_0088308,Justin Bieber,When We All Fall Asleep,237528,97
Song_0088309,Imagine Dragons,Scorpion,222970,42
Song_0088310,Rihanna,Midnights,251058,67
Song_0088311,Imagine Dragons,25,167341,33
Song_0088312,Billie Eilish,Evolve,285384,65
Song_0088313,Billie Eilish,Justice,259456,32
Song_0088314,Drake,When We All Fall Asleep,233895,89
Song_0088315,Taylor Swift,25,227602,5
Song_0088316,Billie Eilish,Scorpion,164430,75
Song_0088317,Rihanna,Scorpion,255634,56
Song_0088318,The Weeknd,Justice,163852,41
Song_0088319,Ed Sheeran,Divide,274096,76
Song_0088320,Taylor Swift,Midnights,295997,79
Song_0088321,Imagine Dragons,When We All Fall Asleep,210917,84
Song_0088322,Dua Lipa,Evolve,242431,84
Song_0088323,Ed Sheeran,Scorpion,120693,91
Song_0088324,Billie Eilish,After Hours,173393,66
Song_0088325,Drake,Midnights,137793,44
Song_0088326,Taylor Swift,Midnights,130084,65
Song_0088327,Rihanna,Divide,242239,84
Song_0088328,Ed Sheeran,Scorpion,185270,53
Song_0088329,Taylor Swift,Divide,171903,39
Song_0088330,Taylor Swift,Midnights,277771,72
Song_0088331,Imagine Dragons,25,180658,62
Song_0088332,Drake,25,212201,26
Song_0088333,Justin Bieber,Evolve,155942,15
Song_0088334,Drake,Midnights,175623,59
Song_0088335,The Weeknd,25,138721,21
Song_0088336,Imagine Dragons,Justice,190249,48
Song_0088337,Dua Lipa,Justice,164936,95
Song_0088338,Drake,Divide,268158,52
Song_0088339,Justin Bieber,Divide,128478,98
Song_0088340,Imagine Dragons,Anti,251079,30
Song_0088341,Ed Sheeran,After Hours,300949,40
Song_0088342,Dua Lipa,25,209087,20
Song_0088343,Justin Bieber,Future Nostalgia,209199,84
Song_0088344,Taylor Swift,Divide,247776,59
Song_0088345,Dua Lipa,When We All Fall Asleep,162111,64
Song_0088346,Drake,25,279996,81
Song_0088347,Billie Eilish,Midnights,169397,96
Song_0088348,The Weeknd,When We All Fall Asleep,134820,34
Song_0088349,Rihanna,Justice,233993,65
Song_0088350,Taylor Swift,Divide,216786,92
Song_0088351,Imagine Dragons,After Hours,207506,82
Song_0088352,Ed Sheeran,Evolve,208103,17
Song_0088353,Imagine Dragons,Justice,130560,34
Song_0088354,Adele,Justice,211015,45
Song_0088355,Ed Sheeran,Future Nostalgia,150243,79
Song_0088356,Rihanna,Scorpion,240559,93
Song_0088357,The Weeknd,Scorpion,223263,8
Song_0088358,Rihanna,When We All Fall Asleep,156110,8
Song_0088359,Justin Bieber,Anti,142045,78
Song_0088360,Drake,25,267705,3
Song_0088361,Ed Sheeran,After Hours,203335,64
Song_0088362,Taylor Swift,Divide,270447,92
Song_0088363,The Weeknd,When We All Fall Asleep,259738,90
Song_0088364,Justin Bieber,Midnights,240461,62
Song_0088365,Rihanna,Justice,148335,46
Song_0088366,Adele,Divide,248777,98
Song_0088367,Adele,Midnights,269421,95
Song_0088368,The Weeknd,When We All Fall Asleep,196798,70
Song_0088369,Dua Lipa,Evolve,200214,12
Song_0088370,Taylor Swift,When We All Fall Asleep,220203,65
Song_0088371,Drake,Justice,133409,14
Song_0088372,Ed Sheeran,Justice,200209,67
Song_0088373,Justin Bieber,After Hours,148836,98
Song_0088374,Ed Sheeran,Divide,142093,57
Song_0088375,The Weeknd,Anti,262982,31
Song_0088376,Drake,When We All Fall Asleep,173537,86
Song_0088377,The Weeknd,Justice,235548,20
Song_0088378,Imagine Dragons,Anti,159231,28
Song_0088379,Justin Bieber,Evolve,188460,79
Song_0088380,Billie Eilish,Divide,167412,92
